epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,142.169,1.43398,2.39224,1.74786,0.40635,0.31957,0.3179,0.18555,1.77092,3.17949,2.39301,0.000332642,0.000332642,0.000332642
